timestamp,open,high,low,close,volume
2021-03-31 00:00:00+00:00,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.54266600
2021-04-01 00:00:00+00:00,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.61722000
2021-04-02 00:00:00+00:00,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.41878100
2021-04-03 00:00:00+00:00,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.85211300
2021-04-04 00:00:00+00:00,57051.95000000,58492.85000000,56388.00000000,58202.01000000,41314.08197300
2021-04-05 00:00:00+00:00,58202.01000000,59272.00000000,56777.77000000,59129.99000000,54258.01579000
2021-04-06 00:00:00+00:00,59129.99000000,59495.24000000,57413.02000000,57991.15000000,54201.00072700
2021-04-07 00:00:00+00:00,57990.03000000,58655.00000000,55473.00000000,55953.45000000,71228.40565900
2021-04-08 00:00:00+00:00,55953.44000000,58153.31000000,55700.00000000,58077.52000000,44283.14701900
2021-04-09 00:00:00+00:00,58077.52000000,58894.90000000,57654.00000000,58142.54000000,40831.88491100
2021-04-10 00:00:00+00:00,58142.55000000,61500.00000000,57900.01000000,59769.13000000,69906.42411700
2021-04-11 00:00:00+00:00,59769.13000000,60699.00000000,59232.52000000,60002.43000000,41156.71539100
2021-04-12 00:00:00+00:00,59998.80000000,61300.00000000,59350.59000000,59860.00000000,56375.03711700
2021-04-13 00:00:00+00:00,59860.01000000,63777.77000000,59805.15000000,63575.00000000,82848.68874600
2021-04-14 00:00:00+00:00,63575.01000000,64854.00000000,61301.00000000,62959.53000000,82616.34399300
2021-04-15 00:00:00+00:00,62959.53000000,63800.00000000,62020.00000000,63159.98000000,51649.70034000
2021-04-16 00:00:00+00:00,63158.74000000,63520.61000000,60000.00000000,61334.80000000,91764.13988400
2021-04-17 00:00:00+00:00,61334.81000000,62506.05000000,59580.91000000,60006.66000000,58912.25612800
2021-04-18 00:00:00+00:00,60006.67000000,60499.00000000,50931.30000000,56150.01000000,124882.13182400
2021-04-19 00:00:00+00:00,56150.01000000,57526.81000000,54221.58000000,55633.14000000,78229.04226700
2021-04-20 00:00:00+00:00,55633.14000000,57076.24000000,53329.96000000,56425.00000000,72744.48215100
2021-04-21 00:00:00+00:00,56425.00000000,56757.91000000,53536.02000000,53787.63000000,66984.75690900
2021-04-22 00:00:00+00:00,53787.62000000,55521.48000000,50500.00000000,51690.96000000,104656.63133700
2021-04-23 00:00:00+00:00,51690.95000000,52131.85000000,47500.00000000,51125.14000000,132230.78071900
2021-04-24 00:00:00+00:00,51110.56000000,51166.22000000,48657.14000000,50047.84000000,55361.51257300
2021-04-25 00:00:00+00:00,50047.84000000,50567.91000000,46930.00000000,49066.77000000,58255.64500400
2021-04-26 00:00:00+00:00,49066.76000000,54356.62000000,48753.44000000,54001.39000000,86310.80212400
2021-04-27 00:00:00+00:00,54001.38000000,55460.00000000,53222.00000000,55011.97000000,54064.03467500
2021-04-28 00:00:00+00:00,55011.97000000,56428.00000000,53813.16000000,54846.22000000,55130.45901500
2021-04-29 00:00:00+00:00,54846.23000000,55195.84000000,52330.94000000,53555.00000000,52486.01945500
2021-04-30 00:00:00+00:00,53555.00000000,57963.00000000,53013.01000000,57694.27000000,68578.91004500
2021-05-01 00:00:00+00:00,57697.25000000,58458.07000000,56956.14000000,57800.37000000,42600.35183600
2021-05-02 00:00:00+00:00,57797.35000000,57911.02000000,56035.25000000,56578.21000000,36812.87886300
2021-05-03 00:00:00+00:00,56578.21000000,58981.44000000,56435.00000000,57169.39000000,57649.93128600
2021-05-04 00:00:00+00:00,57169.39000000,57200.00000000,53046.69000000,53200.01000000,85324.62590300
2021-05-05 00:00:00+00:00,53205.05000000,58069.82000000,52900.00000000,57436.11000000,77263.92343900
2021-05-06 00:00:00+00:00,57436.11000000,58360.00000000,55200.00000000,56393.68000000,70181.67190800
2021-05-07 00:00:00+00:00,56393.68000000,58650.00000000,55241.63000000,57314.75000000,74542.74782900
2021-05-08 00:00:00+00:00,57315.49000000,59500.00000000,56900.00000000,58862.05000000,69709.90602800
2021-05-09 00:00:00+00:00,58866.53000000,59300.00000000,56235.66000000,58240.84000000,69806.11991000
2021-05-10 00:00:00+00:00,58240.83000000,59500.00000000,53400.00000000,55816.14000000,89586.34925000
2021-05-11 00:00:00+00:00,55816.14000000,56862.43000000,54370.00000000,56670.02000000,64329.54055000
2021-05-12 00:00:00+00:00,56670.02000000,58000.01000000,48600.00000000,49631.32000000,99842.78983600
2021-05-13 00:00:00+00:00,49537.15000000,51367.19000000,46000.00000000,49670.97000000,147332.00212100
2021-05-14 00:00:00+00:00,49671.92000000,51483.00000000,48799.75000000,49841.45000000,80082.20430600
2021-05-15 00:00:00+00:00,49844.16000000,50700.00000000,46555.00000000,46762.99000000,89437.44935900
2021-05-16 00:00:00+00:00,46762.99000000,49795.89000000,43825.39000000,46431.50000000,114269.81277500
2021-05-17 00:00:00+00:00,46426.83000000,46686.00000000,42001.00000000,43538.04000000,166657.17273600
2021-05-18 00:00:00+00:00,43538.02000000,45799.29000000,42250.02000000,42849.78000000,116979.86078400
2021-05-19 00:00:00+00:00,42849.78000000,43584.90000000,30000.00000000,36690.09000000,354347.24316100
2021-05-20 00:00:00+00:00,36671.23000000,42451.67000000,34850.00000000,40526.64000000,203017.59692300
2021-05-21 00:00:00+00:00,40525.39000000,42200.00000000,33488.00000000,37252.01000000,202100.88825800
2021-05-22 00:00:00+00:00,37263.35000000,38829.00000000,35200.62000000,37449.73000000,126542.24368900
2021-05-23 00:00:00+00:00,37458.51000000,38270.64000000,31111.01000000,34655.25000000,217136.04659300
2021-05-24 00:00:00+00:00,34681.44000000,39920.00000000,34031.00000000,38796.29000000,161630.89397100
2021-05-25 00:00:00+00:00,38810.99000000,39791.77000000,36419.62000000,38324.72000000,111996.22840400
2021-05-26 00:00:00+00:00,38324.72000000,40841.00000000,37800.44000000,39241.91000000,104780.77339600
2021-05-27 00:00:00+00:00,39241.92000000,40411.14000000,37134.27000000,38529.98000000,86547.15879400
2021-05-28 00:00:00+00:00,38529.99000000,38877.83000000,34684.00000000,35663.49000000,135377.62972000
2021-05-29 00:00:00+00:00,35661.79000000,37338.58000000,33632.76000000,34605.15000000,112663.09268900
2021-05-30 00:00:00+00:00,34605.15000000,36488.00000000,33379.00000000,35641.27000000,73535.38696700
2021-05-31 00:00:00+00:00,35641.26000000,37499.00000000,34153.84000000,37253.81000000,94160.73528900
2021-06-01 00:00:00+00:00,37253.82000000,37894.81000000,35666.00000000,36693.09000000,81234.66377000
2021-06-02 00:00:00+00:00,36694.85000000,38225.00000000,35920.00000000,37568.68000000,67587.37249500
2021-06-03 00:00:00+00:00,37568.68000000,39476.00000000,37170.00000000,39246.79000000,75889.10601100
2021-06-04 00:00:00+00:00,39246.78000000,39289.07000000,35555.15000000,36829.00000000,91317.79924500
2021-06-05 00:00:00+00:00,36829.15000000,37925.00000000,34800.00000000,35513.20000000,70459.62149000
2021-06-06 00:00:00+00:00,35516.07000000,36480.00000000,35222.00000000,35796.31000000,47650.20663700
2021-06-07 00:00:00+00:00,35796.31000000,36900.00000000,33300.00000000,33552.79000000,77574.95257300
2021-06-08 00:00:00+00:00,33556.96000000,34068.01000000,31000.00000000,33380.81000000,123251.18903700
2021-06-09 00:00:00+00:00,33380.80000000,37534.79000000,32396.82000000,37388.05000000,136607.59751700
2021-06-10 00:00:00+00:00,37388.05000000,38491.00000000,35782.00000000,36675.72000000,109527.28494300
2021-06-11 00:00:00+00:00,36677.83000000,37680.40000000,35936.77000000,37331.98000000,78466.00530000
2021-06-12 00:00:00+00:00,37331.98000000,37463.63000000,34600.36000000,35546.11000000,87717.54999000
2021-06-13 00:00:00+00:00,35546.12000000,39380.00000000,34757.00000000,39020.57000000,86921.02555500
2021-06-14 00:00:00+00:00,39020.56000000,41064.05000000,38730.00000000,40516.29000000,108522.39194900
2021-06-15 00:00:00+00:00,40516.28000000,41330.00000000,39506.40000000,40144.04000000,80679.62283800
2021-06-16 00:00:00+00:00,40143.80000000,40527.14000000,38116.01000000,38349.01000000,87771.97693700
2021-06-17 00:00:00+00:00,38349.00000000,39559.88000000,37365.00000000,38092.97000000,79541.30711900
2021-06-18 00:00:00+00:00,38092.97000000,38202.84000000,35129.29000000,35819.84000000,95228.04293500
2021-06-19 00:00:00+00:00,35820.48000000,36457.00000000,34803.52000000,35483.72000000,68712.44946100
2021-06-20 00:00:00+00:00,35483.72000000,36137.72000000,33336.00000000,35600.16000000,89878.17085000
2021-06-21 00:00:00+00:00,35600.17000000,35750.00000000,31251.23000000,31608.93000000,168778.87315900
2021-06-22 00:00:00+00:00,31614.12000000,33298.78000000,28805.00000000,32509.56000000,204208.17976200
2021-06-23 00:00:00+00:00,32509.56000000,34881.00000000,31683.00000000,33678.07000000,126966.10056300
2021-06-24 00:00:00+00:00,33675.07000000,35298.00000000,32286.57000000,34663.09000000,86625.80426000
2021-06-25 00:00:00+00:00,34663.08000000,35500.00000000,31275.00000000,31584.45000000,116061.13035600
2021-06-26 00:00:00+00:00,31576.09000000,32730.00000000,30151.00000000,32283.65000000,107820.37528700
2021-06-27 00:00:00+00:00,32283.65000000,34749.00000000,31973.45000000,34700.34000000,96613.24421100
2021-06-28 00:00:00+00:00,34702.49000000,35297.71000000,33862.72000000,34494.89000000,82222.26781900
2021-06-29 00:00:00+00:00,34494.89000000,36600.00000000,34225.43000000,35911.73000000,90788.79622000
2021-06-30 00:00:00+00:00,35911.72000000,36100.00000000,34017.55000000,35045.00000000,77152.19763400
2021-07-01 00:00:00+00:00,35045.00000000,35057.57000000,32711.00000000,33504.69000000,71708.26611200
2021-07-02 00:00:00+00:00,33502.33000000,33977.04000000,32699.00000000,33786.55000000,56172.18137800
2021-07-03 00:00:00+00:00,33786.54000000,34945.61000000,33316.73000000,34669.13000000,43044.57864100
2021-07-04 00:00:00+00:00,34669.12000000,35967.85000000,34357.15000000,35286.51000000,43703.47578900
2021-07-05 00:00:00+00:00,35288.13000000,35293.78000000,33125.55000000,33690.14000000,64123.87424500
2021-07-06 00:00:00+00:00,33690.15000000,35118.88000000,33532.00000000,34220.01000000,58210.59634900
2021-07-07 00:00:00+00:00,34220.02000000,35059.09000000,33777.77000000,33862.12000000,53807.52167500
2021-07-08 00:00:00+00:00,33862.11000000,33929.64000000,32077.00000000,32875.71000000,70136.48032000
2021-07-09 00:00:00+00:00,32875.71000000,34100.00000000,32261.07000000,33815.81000000,47153.93989900
2021-07-10 00:00:00+00:00,33815.81000000,34262.00000000,33004.78000000,33502.87000000,34761.17546800
2021-07-11 00:00:00+00:00,33502.87000000,34666.00000000,33306.47000000,34258.99000000,31572.64744800
2021-07-12 00:00:00+00:00,34259.00000000,34678.43000000,32658.34000000,33086.63000000,48181.40376200
2021-07-13 00:00:00+00:00,33086.94000000,33340.00000000,32202.25000000,32729.77000000,41126.36100800
2021-07-14 00:00:00+00:00,32729.12000000,33114.03000000,31550.00000000,32820.02000000,46777.82348400
2021-07-15 00:00:00+00:00,32820.03000000,33185.25000000,31133.00000000,31880.00000000,51639.57635300
2021-07-16 00:00:00+00:00,31874.49000000,32249.18000000,31020.00000000,31383.87000000,48499.86415400
2021-07-17 00:00:00+00:00,31383.86000000,31955.92000000,31164.31000000,31520.07000000,34012.24213200
2021-07-18 00:00:00+00:00,31520.07000000,32435.00000000,31108.97000000,31778.56000000,35923.71618600
2021-07-19 00:00:00+00:00,31778.57000000,31899.00000000,30407.44000000,30839.65000000,47340.46849900
2021-07-20 00:00:00+00:00,30839.65000000,31063.07000000,29278.00000000,29790.35000000,61034.04901700
2021-07-21 00:00:00+00:00,29790.34000000,32858.00000000,29482.61000000,32144.51000000,82796.26512800
2021-07-22 00:00:00+00:00,32144.51000000,32591.35000000,31708.00000000,32287.83000000,46148.09243300
2021-07-23 00:00:00+00:00,32287.58000000,33650.00000000,31924.32000000,33634.09000000,50112.86362600
2021-07-24 00:00:00+00:00,33634.10000000,34500.00000000,33401.14000000,34258.14000000,47977.55013800
2021-07-25 00:00:00+00:00,34261.51000000,35398.00000000,33851.12000000,35381.02000000,47852.92831300
2021-07-26 00:00:00+00:00,35381.02000000,40550.00000000,35205.78000000,37237.60000000,152452.51272400
2021-07-27 00:00:00+00:00,37241.33000000,39542.61000000,36383.00000000,39457.87000000,88397.26701500
2021-07-28 00:00:00+00:00,39456.61000000,40900.00000000,38772.00000000,40019.56000000,101344.52844100
2021-07-29 00:00:00+00:00,40019.57000000,40640.00000000,39200.00000000,40016.48000000,53998.43928300
2021-07-30 00:00:00+00:00,40018.49000000,42316.71000000,38313.23000000,42206.37000000,73602.78480500
2021-07-31 00:00:00+00:00,42206.36000000,42448.00000000,41000.15000000,41461.83000000,44849.79101200
2021-08-01 00:00:00+00:00,41461.84000000,42599.00000000,39422.01000000,39845.44000000,53953.18632600
2021-08-02 00:00:00+00:00,39850.27000000,40480.01000000,38690.00000000,39147.82000000,50837.35195400
2021-08-03 00:00:00+00:00,39146.86000000,39780.00000000,37642.03000000,38207.05000000,57117.43585300
2021-08-04 00:00:00+00:00,38207.04000000,39969.66000000,37508.56000000,39723.18000000,52329.35243000
2021-08-05 00:00:00+00:00,39723.17000000,41350.00000000,37332.70000000,40862.46000000,84343.75562100
2021-08-06 00:00:00+00:00,40862.46000000,43392.43000000,39853.86000000,42836.87000000,75753.94134700
2021-08-07 00:00:00+00:00,42836.87000000,44700.00000000,42446.41000000,44572.54000000,73396.74080800
2021-08-08 00:00:00+00:00,44572.54000000,45310.00000000,43261.00000000,43794.37000000,69329.09269800
2021-08-09 00:00:00+00:00,43794.36000000,46454.15000000,42779.00000000,46253.40000000,74587.88484500
2021-08-10 00:00:00+00:00,46248.87000000,46700.00000000,44589.46000000,45584.99000000,53814.64342100
2021-08-11 00:00:00+00:00,45585.00000000,46743.47000000,45341.14000000,45511.00000000,52734.90197700
2021-08-12 00:00:00+00:00,45510.67000000,46218.12000000,43770.00000000,44399.00000000,55266.10878100
2021-08-13 00:00:00+00:00,44400.06000000,47886.00000000,44217.39000000,47800.00000000,48239.37043100
2021-08-14 00:00:00+00:00,47799.99000000,48144.00000000,45971.03000000,47068.51000000,46114.35902200
2021-08-15 00:00:00+00:00,47068.50000000,47372.27000000,45500.00000000,46973.82000000,42110.71133400
2021-08-16 00:00:00+00:00,46973.82000000,48053.83000000,45660.00000000,45901.29000000,52480.57401400
2021-08-17 00:00:00+00:00,45901.30000000,47160.00000000,44376.00000000,44695.95000000,57039.34162900
2021-08-18 00:00:00+00:00,44695.95000000,46000.00000000,44203.28000000,44705.29000000,54099.41598500
2021-08-19 00:00:00+00:00,44699.37000000,47033.00000000,43927.70000000,46760.62000000,53411.75392000
2021-08-20 00:00:00+00:00,46760.62000000,49382.99000000,46622.99000000,49322.47000000,56850.35222800
2021-08-21 00:00:00+00:00,49322.47000000,49757.04000000,48222.00000000,48821.87000000,46745.13658400
2021-08-22 00:00:00+00:00,48821.88000000,49500.00000000,48050.00000000,49239.22000000,37007.88779500
2021-08-23 00:00:00+00:00,49239.22000000,50500.00000000,49029.00000000,49488.85000000,52462.54195400
2021-08-24 00:00:00+00:00,49488.85000000,49860.00000000,47600.00000000,47674.01000000,51014.59474800
2021-08-25 00:00:00+00:00,47674.01000000,49264.30000000,47126.28000000,48973.32000000,44655.83034200
2021-08-26 00:00:00+00:00,48973.32000000,49352.84000000,46250.00000000,46843.87000000,49371.27777400
2021-08-27 00:00:00+00:00,46843.86000000,49149.93000000,46348.00000000,49069.90000000,42068.10496500
2021-08-28 00:00:00+00:00,49069.90000000,49299.00000000,48346.88000000,48895.35000000,26681.06378600
2021-08-29 00:00:00+00:00,48895.35000000,49632.27000000,47762.54000000,48767.83000000,32652.28347300
2021-08-30 00:00:00+00:00,48767.84000000,48888.61000000,46853.00000000,46982.91000000,40288.35083000
2021-08-31 00:00:00+00:00,46982.91000000,48246.11000000,46700.00000000,47100.89000000,48645.52737000
2021-09-01 00:00:00+00:00,47100.89000000,49156.00000000,46512.00000000,48810.52000000,49904.65528000
2021-09-02 00:00:00+00:00,48810.51000000,50450.13000000,48584.06000000,49246.64000000,54410.77053800
2021-09-03 00:00:00+00:00,49246.63000000,51000.00000000,48316.84000000,49999.14000000,59025.64415700
2021-09-04 00:00:00+00:00,49998.00000000,50535.69000000,49370.00000000,49915.64000000,34664.65959000
2021-09-05 00:00:00+00:00,49917.54000000,51900.00000000,49450.00000000,51756.88000000,40544.83587300
2021-09-06 00:00:00+00:00,51756.88000000,52780.00000000,50969.33000000,52663.90000000,49249.66708100
2021-09-07 00:00:00+00:00,52666.20000000,52920.00000000,42843.05000000,46863.73000000,123048.80271900
2021-09-08 00:00:00+00:00,46868.57000000,47340.99000000,44412.02000000,46048.31000000,65069.31520000
2021-09-09 00:00:00+00:00,46048.31000000,47399.97000000,45513.08000000,46395.14000000,50651.66002000
2021-09-10 00:00:00+00:00,46395.14000000,47033.00000000,44132.29000000,44850.91000000,49048.26618000
2021-09-11 00:00:00+00:00,44842.20000000,45987.93000000,44722.22000000,45173.69000000,30440.40810000
2021-09-12 00:00:00+00:00,45173.68000000,46460.00000000,44742.06000000,46025.24000000,32094.28052000
2021-09-13 00:00:00+00:00,46025.23000000,46880.00000000,43370.00000000,44940.73000000,65429.15056000
2021-09-14 00:00:00+00:00,44940.72000000,47250.00000000,44594.44000000,47111.52000000,44855.85099000
2021-09-15 00:00:00+00:00,47103.28000000,48500.00000000,46682.32000000,48121.41000000,43204.71174000
2021-09-16 00:00:00+00:00,48121.40000000,48557.00000000,47021.10000000,47737.82000000,40725.08895000
2021-09-17 00:00:00+00:00,47737.81000000,48150.00000000,46699.56000000,47299.98000000,34461.92776000
2021-09-18 00:00:00+00:00,47299.98000000,48843.20000000,47035.56000000,48292.74000000,30906.47038000
2021-09-19 00:00:00+00:00,48292.75000000,48372.83000000,46829.18000000,47241.75000000,29847.24349000
2021-09-20 00:00:00+00:00,47241.75000000,47347.25000000,42500.00000000,43015.62000000,78003.52444300
2021-09-21 00:00:00+00:00,43016.64000000,43639.00000000,39600.00000000,40734.38000000,84534.08048500
2021-09-22 00:00:00+00:00,40734.09000000,44000.55000000,40565.39000000,43543.61000000,58349.05542000
2021-09-23 00:00:00+00:00,43546.37000000,44978.00000000,43069.09000000,44865.26000000,48699.57655000
2021-09-24 00:00:00+00:00,44865.26000000,45200.00000000,40675.00000000,42810.57000000,84113.42629200
2021-09-25 00:00:00+00:00,42810.58000000,42966.84000000,41646.28000000,42670.64000000,33594.57189000
